経度,緯度,所在地コード,用途,連番,年次,前年所在地コード,前年用途,前年連番,市区町村名,住居表示,行政,地積,利用の現況,利用状況表示,建物構造,施設,形状区分,間口（比率）,奥行（比率）,階層（地上）,階層（地下）,前面道路区分,前面道路の方位区分,前面道路の幅員,前面道路の舗装状況,側道区分,側道方位区分,周辺の土地の利用の現況,駅名,駅距離,用途区分,防火区分,都市計画区分,森林区分,公園区分,建蔽率,容積率,共通地点区分,選定年次ビット,Ｓ５８価格,Ｓ５９価格,Ｓ６０価格,Ｓ６１価格,Ｓ６２価格,Ｓ６３価格,Ｈ１価格,Ｈ２価格,Ｈ３価格,Ｈ４価格,Ｈ５価格,Ｈ６価格,Ｈ７価格,Ｈ８価格,Ｈ９価格,Ｈ１０価格,Ｈ１１価格,Ｈ１２価格,Ｈ１３価格,Ｈ１４価格,Ｈ１５価格,Ｈ１６価格,Ｈ１７価格,Ｈ１８価格,Ｈ１９価格,Ｈ２０価格,Ｈ２１価格,Ｈ２２価格,Ｈ２３価格,Ｈ２４価格,Ｈ２５価格,Ｈ２６価格,Ｈ２７価格,Ｈ２８価格,Ｈ２９価格,Ｈ３０価格,属性移動Ｓ５９,属性移動Ｓ６０,属性移動Ｓ６１,属性移動Ｓ６２,属性移動Ｓ６３,属性移動Ｈ１,属性移動Ｈ２,属性移動Ｈ３,属性移動Ｈ４,属性移動Ｈ５,属性移動Ｈ６,属性移動Ｈ７,属性移動Ｈ８,属性移動Ｈ９,属性移動Ｈ１０,属性移動Ｈ１１,属性移動Ｈ１２,属性移動Ｈ１３,属性移動Ｈ１４,属性移動Ｈ１５,属性移動Ｈ１６,属性移動Ｈ１７,属性移動Ｈ１８,属性移動Ｈ１９,属性移動Ｈ２０,属性移動Ｈ２１,属性移動Ｈ２２,属性移動Ｈ２３,属性移動Ｈ２４,属性移動Ｈ２５,属性移動Ｈ２６,属性移動Ｈ２７,属性移動Ｈ２８,属性移動Ｈ２９,属性移動Ｈ３０
501561.011,128242.055,13201,000,027,2018,13201,000,027,八王子,東京都　八王子市七国６－３６－１５,13201,188,10000000000000000,_,W2,111,_,010,015,02,0,市区町村道,北,0060,_,_,_,中規模一般住宅が多い区画整然とした住宅地域,八王子みなみ野,1700,1低専,準防,市街化,_,_,50,100,false,000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000,158000,157000,157000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000
501561.599,128325.599,13201,000,041,2018,13201,000,041,八王子,東京都　八王子市緑町２７１番１７,13201,142,10000000000000000,_,LS2,111,_,010,015,02,0,市区町村道,西,0050,_,_,_,中規模一般住宅の中に畑等が見られる住宅地域,山田,300,1低専,_,市街化,_,_,40,80,false,000001111111111111111111111111111111,0,0,0,0,0,375000,370000,370000,351000,316000,285000,266000,263000,251000,245000,227000,205000,190000,173000,160000,154000,149000,146000,147000,155000,159000,147000,142000,140000,139000,139000,139000,140000,140000,141000,141000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000100000000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501567.847,128179.098,13209,005,002,2018,13209,005,002,町田,東京都　町田市相原町字丸山表１６６７番３,13209,133,01000000000000000,_,W2,100,_,010,015,02,0,都道府県道,北東,0120,_,_,_,店舗、一般住宅等が混在する路線商業地域,相原,850,2中専,準防,市街化,_,_,60,200,false,000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122000,122000,122000,122000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000100000000
501569.716,128703.736,13218,000,003,2018,13218,000,003,福生,東京都　福生市加美平一丁目２４番１８,13218,159,10000000000000000,_,LS1,111,_,010,012,01,0,市区町村道,南東,0060,_,_,_,一般住宅等が建ち並ぶ区画整然とした住宅地域,福生,1100,1低専,準防,市街化,_,_,50,150,false,111111111111111111111111111111111111,160000,162000,164000,166000,220000,351000,348000,355000,353000,325000,292000,279000,276000,264000,261000,247000,223000,208000,198000,196000,185000,166000,164000,167000,181000,185000,173000,163000,162000,160000,161000,164000,167000,168000,168000,168000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000001000001,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501570.872,128180.589,13209,000,012,2018,13209,000,012,町田,東京都　町田市相原町字丸山表１７０１番７外,13209,214,10000000000000000,_,W2,111,_,015,010,02,0,市区町村道,西,0040,_,_,_,一般住宅にアパートが見られる住宅地域,相原,800,1低専,_,市街化,_,_,40,80,false,111111111111111111111111111111111111,135000,138000,142000,146000,195000,267000,275000,275000,275000,273000,257000,237000,227000,215000,210000,203000,180000,159000,140000,124000,114000,108000,106000,106000,110000,113000,108000,106000,105000,105000,106000,107000,108000,109000,110000,111000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000000000000,11100000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,21100000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,10000100000000,10000100000000,10000000000000,10000000000000,10000000000000,10000000000000
501575.836,128745.994,13227,000,003,2018,13227,000,003,羽村,東京都　羽村市富士見平二丁目２１番１１,13227,165,10000000000000000,_,W2,101,_,010,020,02,0,都道府県道,南東,0180,_,_,_,店舗、住宅が混在する幹線道路沿いの地域,羽村,1300,1中専,準防,市街化,_,_,60,200,false,000000000000000000011111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,185000,176000,170000,171000,184000,184000,170000,164000,161000,159000,159000,161000,163000,164000,165000,165000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501578.489,128670.604,13218,005,001,2018,13218,005,001,福生,東京都　福生市大字福生字奈賀７６７番５外,13218,152,11100000000000000,_,S6,111,_,010,010,06,0,都道府県道,南東,0160,_,_,_,中低層の店舗ビルが建ち並ぶ駅近くの商業地域,福生,70,商業,防火,市街化,_,_,80,500,true,000000000000000000000011111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369000,365000,383000,401000,360000,335000,328000,321000,321000,325000,329000,332000,336000,338000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000010000000,10000000000000,10000000000000
501583.641,128657.563,13218,005,002,2018,13218,005,002,福生,東京都　福生市志茂２０２番６,13218,206,11000000000000000,_,S2,111,_,010,015,02,0,市区町村道,北東,0060,_,_,_,小規模の小売店舗等が建ち並ぶ既成商業地域,福生,500,商業,防火,市街化,_,_,80,400,false,111111111111111111111111111111111111,232000,235000,238000,245000,550000,720000,720000,720000,720000,680000,590000,530000,451000,410000,392000,368000,310000,280000,260000,250000,225000,207000,203000,207000,220000,225000,209000,196000,192000,190000,190000,192000,196000,198000,199000,200000,10000000000000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501586.740,128348.950,13201,000,064,2018,13201,000,064,八王子,東京都　八王子市上野町９９番１０,13201,198,10000000000000000,_,W2,111,_,010,010,02,0,市区町村道,南,0110,_,_,_,一般住宅を中心とする準幹線道路沿いの住宅地域,八王子,1200,1住居,準防,市街化,_,_,60,200,false,000000000000000000000000000000011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188000,189000,189000,189000,190000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501589.623,128734.092,13227,009,001,2018,13227,009,001,羽村,東京都　羽村市神明台四丁目４番１６外,13227,2315,00000010000000000,_,_,101,_,010,025,00,0,市区町村道,南西,0080,_,_,_,中規模工場のほかに住宅も見られる工業地域,羽村,1800,準工,準防,市街化,_,_,60,200,false,000000000000000000111111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000,116000,100000,83000,80500,81000,86700,90000,86000,83500,82200,81000,81000,82500,84500,85500,88500,91000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,11000000000010,11000000000000,10000000000010,10000000000000,10000000000000,11000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,20000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501597.718,128360.038,13201,005,004,2018,13201,005,004,八王子,東京都　八王子市寺町２９番２,13201,314,11000000000000000,_,RC3,111,_,010,015,03,0,国道,東,0200,_,_,_,中層店舗、共同住宅等が混在する路線商業地域,八王子,600,近商,準防,市街化,_,_,80,300,false,111111111111111111111111111111111111,270000,294000,313000,375000,950000,1230000,1230000,1260000,1250000,1130000,908000,735000,623000,530000,467000,430000,375000,315000,283000,260000,237000,236000,231000,238000,273000,292000,263000,252000,249000,247000,247000,248000,248000,250000,253000,256000,10001000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11100000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000010,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501597.790,128655.175,13218,000,004,2018,13218,000,004,福生,東京都　福生市志茂１３２番２外,13218,185,00000000000100000,_,_,111,_,010,012,00,0,市区町村道,北東,0060,_,_,_,中規模一般住宅や店舗兼住宅が見られる住宅地域,牛浜,500,1中専,準防,市街化,_,_,60,200,false,111111111111111111111111111111111111,165000,167000,170000,172000,275000,408000,400000,406000,398000,355000,320000,305000,299000,288000,283000,268000,237000,224000,210000,205000,195000,176000,171000,175000,190000,192000,179000,168000,165000,164000,165000,168000,171000,173000,175000,177000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000001000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11111000000000
501599.157,128602.838,13218,000,002,2018,13218,000,002,福生,東京都　福生市南田園一丁目９番２２,13218,166,10000000000000000,_,W2,101,_,010,015,02,0,市区町村道,北,0080,_,_,_,一般住宅等が建ち並ぶ区画整然とした住宅地域,熊川,800,1低専,準防,市街化,_,_,50,150,false,111111111111111111111111111111111111,147000,150000,153000,159000,200000,306000,306000,316000,315000,290000,272000,268000,266000,257000,254000,240000,213000,199000,187000,178000,167000,153000,147000,149000,161000,161000,152000,143000,141000,139000,139000,141000,143000,144000,144000,144000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000001000001,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501602.250,128330.626,13201,000,065,2018,13201,000,065,八王子,東京都　八王子市緑町８９３番５外,13201,166,10000000000000000,_,W2,111,台形,012,010,02,0,市区町村道,南西,0050,_,_,_,一般住宅等が建ち並ぶ閑静な住宅地域,京王片倉,600,1低専,_,市街化,_,_,40,80,false,000000000011111111111111111111111111,0,0,0,0,0,0,0,0,0,0,290000,265000,261000,248000,241000,225000,202000,185000,172000,159000,150000,144000,141000,144000,153000,158000,145000,142000,141000,140000,140000,141000,142000,143000,143000,143000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000100000000,10000001000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,11000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000,10000000000000
501604.276,128389.486,13201,005,005,2018,13201,005,005,八王子,東京都　八王子市元横山町３－１０－１,13201,389,11000000000000100,共同住宅,S4,111,_,010,020,04,0,市区町村道,南,0180,_,側道,東,店舗、事務所、共同住宅の混在する路線商業地域,八王子,1200,近商,準防,市街化,_,_,80,300,false,000000000000000000000000000000001111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228000,228000,228000,228000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,00000000000000,40000000000000,10000000000000,10000000000000,10000000000000
